employee_id,name,age,gender,department,position,salary,hire_date,email,phone,address,employment_status
7d7927b5-cc7d-47b4-b558-2656cf55242e,Jessica Hernandez,45,Male,Finance,Counsellor,126105,2022-12-08,ielliott@example.net,435-801-3817,"583 Ward Circles
New Sharon, WY 21279",Resigned
bfa88b5f-286e-44f0-bd52-a9d6cadf0092,Nancy Parker,24,Female,Finance,International aid/development worker,85015,2020-09-14,anthony06@example.com,+1-640-225-7495x9293,"2706 Robert Trace Suite 525
Atkinsbury, GU 45147",Terminated
c43eac69-213e-45ed-9bf8-4177929f7059,Aaron Hensley,49,Male,HR,IT sales professional,83919,2022-04-28,ericmonroe@example.org,(474)704-5959x978,"317 James Rue Suite 642
Priceton, OR 43904",Resigned
caedf25b-6394-41cd-8e1b-2590581ad094,Michael Smith,45,Male,Sales,English as a second language teacher,80007,2022-02-03,juliekeller@example.net,(591)716-9728x87442,"5653 Benjamin Row
Jacksonmouth, CO 98834",Active
0b056c2f-2168-4c99-836d-9667117ca707,Michelle Mclaughlin,46,Female,Marketing,Immigration officer,59480,2023-04-01,meghanmcdonald@example.com,001-594-796-4202x804,"25088 Shelia Street
Coxside, OK 31190",Terminated
4abedda6-796f-450c-ae4d-d68052f2b263,Dana Haas,38,Female,IT,Leisure centre manager,52004,2022-01-07,shannonhoward@example.net,(598)467-3574,"4407 Hawkins Parks
Mariatown, TN 89249",Resigned
23eba352-b864-48f9-b88f-84d25850217c,Jeremy Gregory,38,Female,Marketing,Geophysical data processor,92231,2022-07-14,kevinstevenson@example.net,+1-831-685-5576x282,"506 Matthew Locks
New Gary, AK 90424",On Leave
914bbd7c-bb52-40d0-9a31-5aaeed84530f,Caleb Simpson,33,Female,HR,Chartered loss adjuster,87837,2022-10-26,uroach@example.org,+1-514-886-0336x623,"660 Warren River
East Joshuaburgh, UT 04512",Active
a5ef79d1-380a-4ff9-8337-6e0ddad982c4,Sara Roberson,55,Male,Finance,"Solicitor, Scotland",128523,2021-04-13,katrinale@example.org,+1-757-854-3425x840,"94128 Dustin Plain
Angelaburgh, MH 32096",Terminated
bdf09896-bd23-4050-9d13-7ad587b9bf04,Megan Bates,39,Male,HR,"Education officer, museum",44515,2024-05-02,tammie64@example.org,661-926-5800x384,"377 Rodriguez Cove
Cynthiaview, MN 18250",Active
43ced825-8f80-415c-81fa-2f0bf94d1e74,Lisa Gonzalez,26,Female,IT,Hydrologist,104986,2024-11-26,jcarter@example.net,8003843085,"561 Harvey Pines
West Jasonberg, OK 09628",On Leave
a73a2893-03b8-4fea-a450-92f5c99d5ca1,Robert Wood,53,Male,IT,"Buyer, retail",39302,2023-07-08,hanthony@example.com,+1-435-695-5801x306,"174 Peck Ridges Apt. 292
Christinaport, IL 84747",Terminated
0def5345-4dce-4381-a229-0ee3f07a076d,Jennifer Leon,37,Female,IT,Mechanical engineer,36163,2020-09-18,shannon01@example.org,001-934-957-8876x531,"3687 Darrell Islands Suite 587
Theresaville, MH 17875",Terminated
e2026855-90ef-4e2a-b6db-a02d53034d30,Jamie Kelley,37,Female,HR,"Engineer, maintenance",64678,2024-08-15,aprilmendez@example.com,296.612.0560x63031,"629 Haas Throughway Suite 493
Port Joshua, WA 16548",On Leave
5691545a-6f44-47be-b48a-d2768bdd592a,Nicole Perez,29,Non-Binary,Sales,Tourist information centre manager,68098,2021-10-07,dawn45@example.org,(683)873-9405,"51955 Melissa Parks
Lake Nicholasburgh, VT 81810",Terminated
d1ecb369-ce77-494e-8455-dfaba4a9e1ca,Robert Erickson,63,Male,Finance,Archaeologist,74344,2024-08-16,biancaking@example.com,(406)891-6435,"2962 Stacey Shores
New Jill, MO 50289",Terminated
13a62044-a18f-4053-b8c1-1d935f91d621,Scott Ryan,42,Male,Marketing,Call centre manager,93209,2020-08-24,dsimpson@example.com,+1-821-379-7809,"8361 Chambers Locks
Vaughnside, UT 03108",Resigned
